video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,Ugz9TM4hfjt9GBk_kRh4AaABAg.AMDm7qxb9-eAOz33F6_hu9,Ugz9TM4hfjt9GBk_kRh4AaABAg,@jastizmarinas3317,UCgv0Drc4KzysEMdja_WrMoA,"he's about to be Wednesday's husband in the future, after all😳",en,2025-11-01T09:20:13Z,2025-11-01 05:20:13,3
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjRQpknST,UgyEWvepdmXwVMvkh2F4AaABAg,@twisterglenn1748,UCbnSDPpz4HhmtSvYMLzgx3w,37,ja,2025-05-20T23:41:16Z,2025-05-20 19:41:16,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjRUWcl3V,UgyEWvepdmXwVMvkh2F4AaABAg,@BrenoPireli,UCT9Ox51tlTnEN8PTbPgd7RA,36,ja,2025-05-20T23:41:16Z,2025-05-20 19:41:16,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjRV5qb5p,UgyEWvepdmXwVMvkh2F4AaABAg,@allgamestrupa204,UCDZAISP_D2cF0yESw77YHqA,38,ja,2025-05-20T23:41:17Z,2025-05-20 19:41:17,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjRZt4qGx,UgyEWvepdmXwVMvkh2F4AaABAg,@LucasBrito-v1h,UCA16O86mhwVREoPTqPMGB0Q,38,ja,2025-05-20T23:41:17Z,2025-05-20 19:41:17,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjRp6ZVNJ,UgyEWvepdmXwVMvkh2F4AaABAg,@bapankarmokar4085,UC6C04q_3e2DA5ZIewk-HigQ,39,ja,2025-05-20T23:41:19Z,2025-05-20 19:41:19,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjSHqRp4D,UgyEWvepdmXwVMvkh2F4AaABAg,@BrenoPireli,UCT9Ox51tlTnEN8PTbPgd7RA,37,ja,2025-05-20T23:41:23Z,2025-05-20 19:41:23,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjSLypqVT,UgyEWvepdmXwVMvkh2F4AaABAg,@allgamestrupa204,UCDZAISP_D2cF0yESw77YHqA,40,ja,2025-05-20T23:41:24Z,2025-05-20 19:41:24,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjSMbEfUt,UgyEWvepdmXwVMvkh2F4AaABAg,@LucasBrito-v1h,UCA16O86mhwVREoPTqPMGB0Q,29,ja,2025-05-20T23:41:24Z,2025-05-20 19:41:24,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjSg1zKYd,UgyEWvepdmXwVMvkh2F4AaABAg,@bapankarmokar4085,UC6C04q_3e2DA5ZIewk-HigQ,40,ja,2025-05-20T23:41:26Z,2025-05-20 19:41:26,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjT6vC4-v,UgyEWvepdmXwVMvkh2F4AaABAg,@BrenoPireli,UCT9Ox51tlTnEN8PTbPgd7RA,38,ja,2025-05-20T23:41:30Z,2025-05-20 19:41:30,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjT72hOjg,UgyEWvepdmXwVMvkh2F4AaABAg,@twisterglenn1748,UCbnSDPpz4HhmtSvYMLzgx3w,39,ja,2025-05-20T23:41:30Z,2025-05-20 19:41:30,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjTBlH1gn,UgyEWvepdmXwVMvkh2F4AaABAg,@LucasBrito-v1h,UCA16O86mhwVREoPTqPMGB0Q,40,ja,2025-05-20T23:41:30Z,2025-05-20 19:41:30,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjTBYpEF-,UgyEWvepdmXwVMvkh2F4AaABAg,@allgamestrupa204,UCDZAISP_D2cF0yESw77YHqA,41,ja,2025-05-20T23:41:31Z,2025-05-20 19:41:31,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjTVmv-Xo,UgyEWvepdmXwVMvkh2F4AaABAg,@bapankarmokar4085,UC6C04q_3e2DA5ZIewk-HigQ,41,ja,2025-05-20T23:41:33Z,2025-05-20 19:41:33,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjTwG3jDm,UgyEWvepdmXwVMvkh2F4AaABAg,@BrenoPireli,UCT9Ox51tlTnEN8PTbPgd7RA,39,ja,2025-05-20T23:41:36Z,2025-05-20 19:41:36,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgyEWvepdmXwVMvkh2F4AaABAg.AIMiIlQNyM2AIMjTz0ku24,UgyEWvepdmXwVMvkh2F4AaABAg,@LucasBrito-v1h,UCA16O86mhwVREoPTqPMGB0Q,41,ja,2025-05-20T23:41:37Z,2025-05-20 19:41:37,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgxCNfkx-GPuEeIsoo54AaABAg.AIMfVq-sw-oAIMg5J8gRl4,UgxCNfkx-GPuEeIsoo54AaABAg,@MTX715,UCfKIVeUEcX3b_6YRtgESSmw,Thou shall not spam,en,2025-05-20T23:12:02Z,2025-05-20 19:12:02,1
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgzUWc8k6UsJn_ynp054AaABAg.AIMbEU7E3x7AIMeTepAfN3,UgzUWc8k6UsJn_ynp054AaABAg,@AugustoDis,UCnAo4Ibs_LEaas3b0pWoeYA,Let's hope so.,NA,2025-05-20T22:57:53Z,2025-05-20 18:57:53,0
XWQlSo6eBNw,Wednesday: Season 2 | Sneak Peek: Addams Family | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-05-20T13:00:00Z,UgxMaXY8BSLkP1HVoyR4AaABAg.AIMZEW1wrrmAIMZK656SKV,UgxMaXY8BSLkP1HVoyR4AaABAg,@JackAttackW,UCnpSd6BM5Yu83lu8HiGGkVA,"It’s been less than 3 years, That’s actually not that bad",en,2025-05-20T22:04:09Z,2025-05-20 18:04:09,0
